'box_score_id','game_id','player_id','reb','ast','blk','stl','turnover','oreb','dreb','fg3_pct','fg3a','fg3m','fg_pct','fga','fgm','ft_pct','fta','ftm','min','pf'
14434679,1038377,132,7,27,9,8,1,2,5,0,9,'0.125',8,1,'0.55',20,11,1,4,4,31,2
14434680,1038377,379,7,3,2,0,0,0,1,0,2,0,0,0,'0.5',2,1,'0.5',2,1,08,0
14434681,1038377,191,7,8,2,5,0,1,3,0,2,'0.5',4,2,'0.4285714',7,3,0,0,0,26,2
14434682,1038377,38017679,7,13,2,1,1,0,0,0,2,'0.333',3,1,'0.5',12,6,NULL,0,0,20,0
14434683,1038377,247,7,0,3,0,0,0,1,1,2,0,1,0,0,2,0,0,0,0,19,0
14434684,1038377,17554004,7,0,2,0,0,0,0,0,2,NULL,0,0,0,1,0,NULL,0,0,5,0
14434685,1038377,56677840,7,8,5,1,4,0,0,1,4,NULL,0,0,'0.6',5,3,1,2,2,17,0
14434686,1038377,329,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434687,1038377,56677859,7,2,2,0,0,1,1,1,1,0,0,0,'0.5',2,1,0,0,0,05,0
14434688,1038377,24489167,7,0,0,0,0,0,0,0,0,NULL,0,0,0,2,0,NULL,0,0,5,1
14434689,1038377,17896028,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434690,1038377,151,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434691,1038377,257,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434692,1038377,38017649,27,5,2,1,0,1,0,0,2,'0.3333333',3,1,'0.5',4,2,0,0,0,18,0
14434693,1038377,38017699,27,10,4,1,0,3,2,3,1,'0.5',2,1,'0.4',10,4,'0.5',2,1,25,2
14434694,1038377,56677822,27,26,9,5,3,1,2,3,6,'0.3333333',6,2,'0.4761905',21,10,'0.8',5,4,27,0
14434695,1038377,3547246,27,11,4,6,0,3,1,0,4,'0.25',4,1,'0.25',16,4,'0.6666667',3,2,31,1
14434696,1038377,3547274,27,4,4,2,0,0,0,0,4,0,4,0,'0.25',8,2,0,0,0,20,2
14434697,1038377,38017692,27,19,3,1,0,0,1,1,2,'0.8',5,4,'0.636',11,7,1,1,1,21,0
14434698,1038377,102,27,6,12,4,3,0,1,5,7,0,4,0,'0.333',9,3,NULL,0,0,21,2
14434699,1038377,180,27,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,06,0
14434700,1038377,666682,27,3,2,0,1,0,1,0,2,'0.125',8,1,'0.09090909',11,1,0,0,0,20,1
14434701,1038377,17896059,27,0,1,0,0,0,0,1,0,NULL,0,0,0,2,0,NULL,0,0,5,0
14434702,1038377,38017693,27,9,1,6,0,0,3,0,1,0,2,0,'0.5',6,3,'0.75',4,3,28,0
14434703,1038377,38017730,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434704,1038377,17895854,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434705,1038377,56677817,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434706,1038377,3547163,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434707,1038377,17896049,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434708,1038377,328,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434709,1038373,666908,6,7,3,3,0,1,1,0,3,'0.1666667',6,1,'0.375',8,3,0,0,0,30,4
14434710,1038373,17896076,6,14,9,0,1,1,1,4,5,1,1,1,'0.75',8,6,'0.5',2,1,31,2
14434711,1038373,9,6,13,10,3,1,1,0,1,9,0,1,0,'0.6666667',9,6,'0.5',2,1,35,1
14434712,1038373,322,6,30,6,7,0,2,0,0,6,'0.25',8,2,'0.3809524',21,8,'0.9230769',13,12,39,1
14434713,1038373,666581,6,12,1,7,0,1,2,0,1,'0.4',5,2,'0.4',10,4,1,2,2,31,1
14434714,1038373,277,6,5,4,9,0,0,1,1,3,'0.3333333',3,1,'0.2857143',7,2,0,0,0,23,2
14434715,1038373,344,6,11,2,0,0,0,3,0,2,'0.2',5,1,'0.5555556',9,5,0,2,0,24,6
14434716,1038373,3547247,6,16,1,2,0,0,0,0,1,'0.5',8,4,'0.5454546',11,6,0,0,0,27,1
14434717,1038373,666676,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434718,1038373,248,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434719,1038373,3547299,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434720,1038373,425,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434721,1038373,56677847,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434722,1038373,38017662,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434723,1038373,56677872,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434724,1038373,444,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434725,1038373,666940,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434726,1038373,125,5,24,2,6,0,0,0,0,2,0,1,0,'0.5625',16,9,'0.8571429',7,6,41,4
14434727,1038373,460,5,9,8,1,0,0,2,3,5,'0.2',5,1,'0.25',16,4,0,0,0,39,4
14434728,1038373,137,5,10,15,0,1,1,3,4,11,0,0,0,'0.4444444',9,4,1,2,2,28,2
14434729,1038373,17895983,5,12,4,2,0,0,3,2,2,'0.5714286',7,4,'0.4',10,4,0,0,0,33,3
14434730,1038373,666956,5,32,7,4,0,1,4,0,7,'0.625',8,5,'0.6470588',17,11,'0.8333333',6,5,39,3
14434731,1038373,89,5,10,2,3,1,2,1,0,2,'0.5',4,2,'0.5',6,3,1,2,2,26,2
14434732,1038373,110,5,8,5,0,1,0,0,0,5,'0.4',5,2,'0.5',6,3,0,0,0,22,0
14434733,1038373,38017719,5,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,07,2
14434734,1038373,87,5,0,1,0,0,1,1,0,1,0,2,0,0,2,0,0,0,0,05,1
14434735,1038373,56677874,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434736,1038373,56677857,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434737,1038373,17896116,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434738,1038373,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434739,1038373,64268019,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434740,1038373,268,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434741,1038373,56677860,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434742,1038373,3547248,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434743,1038376,227,19,18,3,8,0,2,1,1,2,'0.667',3,2,'0.462',13,6,'0.667',6,4,35,4
14434744,1038376,666969,19,36,6,8,1,0,1,2,4,0,0,0,'0.7142857',21,15,'0.6666667',9,6,33,2
14434745,1038376,455,19,10,5,3,1,0,1,2,3,0,0,0,'0.8333333',6,5,0,0,0,15,1
14434746,1038376,17896024,19,6,6,1,1,0,2,0,6,0,2,0,'0.333',6,2,1,2,2,27,4
14434747,1038376,303,19,26,3,6,0,1,0,0,3,'0.3333333',9,3,'0.5294118',17,9,1,5,5,33,2
14434748,1038376,18677986,19,13,5,3,2,3,0,0,5,'0.333',9,3,'0.333',9,3,1,4,4,31,3
14434749,1038376,3547293,19,13,2,1,0,3,3,0,2,'0.3333333',3,1,'0.75',8,6,0,0,0,24,2
14434750,1038376,340,19,4,6,3,1,3,2,3,3,'0.5',2,1,'0.5',2,1,'0.5',2,1,19,1
14434751,1038376,17896097,19,7,3,3,0,2,0,0,3,0,4,0,'0.4285714',7,3,1,1,1,22,2
14434752,1038376,56677837,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434753,1038376,38017663,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434754,1038376,17896021,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434755,1038376,17896017,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434756,1038376,38017677,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434757,1038376,38017726,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434758,1038376,491,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434759,1038376,56677844,30,6,3,1,0,1,4,0,3,0,2,0,'0.5',6,3,0,0,0,26,5
14434760,1038376,3547242,30,43,15,3,1,0,3,5,10,'0.6',10,6,'0.542',24,13,'0.846',13,11,40,2
14434761,1038376,24,30,14,10,2,2,0,1,6,4,'0.5',2,1,'0.4285714',14,6,'0.5',2,1,30,1
14434762,1038376,666848,30,19,5,6,0,3,4,2,3,'0.5',10,5,'0.467',15,7,NULL,0,0,35,5
14434763,1038376,249,30,14,2,15,0,1,2,0,2,'0.667',6,4,'0.714',7,5,NULL,0,0,40,2
14434764,1038376,17896045,30,20,4,6,0,1,2,0,4,'0.5',10,5,'0.467',15,7,1,1,1,32,5
14434765,1038376,217,30,2,1,1,0,1,0,0,1,0,0,0,'0.5',2,1,0,0,0,11,0
14434766,1038376,414,30,8,2,1,0,0,2,2,0,0,4,0,'0.25',8,2,1,4,4,17,0
14434767,1038376,17896106,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,2
14434768,1038376,487,30,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,03,0
14434769,1038376,38017704,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434770,1038376,18677954,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0
14434771,1038376,38017687,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434772,1038376,3547302,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434773,1038376,64267203,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434774,1038376,265,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434775,1038376,17896071,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434776,1038375,38017731,15,12,8,7,1,3,2,1,7,0,4,0,'0.1666667',6,1,'0.8333333',12,10,34,1
14434777,1038375,17896067,15,7,5,4,1,1,0,2,3,'0.1666667',6,1,'0.2857143',7,2,'0.5',4,2,22,3
14434778,1038375,231,15,18,2,3,1,0,4,0,2,'0.5',6,3,'0.583',12,7,'0.5',2,1,28,5
14434779,1038375,254,15,19,2,2,0,1,2,0,2,'0.667',6,4,'0.714',7,5,'0.714',7,5,30,2
14434780,1038375,666703,15,8,3,2,2,1,2,0,3,1,2,2,'0.75',4,3,0,0,0,20,3
14434781,1038375,56677830,15,20,9,0,3,0,1,3,6,'0.6',5,3,'0.5333334',15,8,'0.5',2,1,24,2
14434782,1038375,17896027,15,5,2,2,0,1,0,0,2,0,2,0,'0.3333333',6,2,1,1,1,22,1
14434783,1038375,401,15,8,4,3,0,0,0,0,4,0,1,0,'0.5',6,3,'0.6666667',3,2,16,1
14434784,1038375,18678058,15,10,3,3,1,1,0,1,2,'0.5',2,1,'0.5',8,4,'0.25',4,1,23,1
14434785,1038375,48248287,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434786,1038375,64269023,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434787,1038375,38017728,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434788,1038375,3547279,15,14,8,1,2,0,0,1,7,1,1,1,'0.5',8,4,'0.833',6,5,20,1
14434789,1038375,470,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434790,1038375,3547287,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434791,1038375,666505,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434792,1038375,666786,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434793,1038375,38017656,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434794,1038375,420,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434795,1038375,66,11,19,10,2,0,2,1,4,6,'0.2',10,2,'0.294',17,5,1,7,7,36,3
14434796,1038375,38017684,11,6,11,0,0,1,2,1,10,0,6,0,'0.231',13,3,NULL,0,0,33,2
14434797,1038375,17896062,11,19,5,6,1,1,1,3,2,'0.5',2,1,'0.5',16,8,'0.2857143',7,2,34,6
14434798,1038375,17895966,11,4,3,3,1,0,0,0,3,0,4,0,'0.2857143',7,2,0,0,0,23,1
14434799,1038375,56677825,11,19,12,2,1,2,2,6,6,NULL,0,0,'0.529',17,9,'0.333',3,1,34,6
14434800,1038375,213,11,19,2,1,0,1,2,2,0,'0.625',8,5,'0.538',13,7,NULL,0,0,30,3
14434801,1038375,3547301,11,7,6,1,0,1,1,4,2,1,1,1,'0.2857143',7,2,'0.5',4,2,15,2
14434802,1038375,188,11,10,4,0,0,0,0,1,3,0,2,0,'0.4285714',7,3,1,4,4,16,0
14434803,1038375,47738533,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0
14434804,1038375,3547281,11,10,3,2,1,1,0,1,2,'0.667',3,2,'0.6',5,3,'0.667',3,2,15,2
14434805,1038375,75,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434806,1038375,19465326,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434807,1038375,296,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434808,1038375,56677809,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434809,1038375,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434810,1038375,38017695,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434811,1038375,458,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434812,1038375,56677831,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434813,1038371,360,23,9,3,2,0,1,1,0,3,0,4,0,'0.3636364',11,4,'0.5',2,1,33,6
14434814,1038371,3547294,23,9,5,3,0,0,2,1,4,'0.5',2,1,'0.5714286',7,4,0,0,0,28,1
14434815,1038371,3547270,23,18,12,2,1,0,0,3,9,1,1,1,'0.5833333',12,7,1,3,3,39,3
14434816,1038371,210,23,22,3,10,0,2,5,0,3,'0.4545455',11,5,'0.5333334',15,8,1,1,1,44,4
14434817,1038371,3547254,23,30,6,7,0,0,3,1,5,'0.2857143',7,2,'0.5217391',23,12,1,4,4,39,2
14434818,1038371,56913527,23,13,4,2,0,0,1,0,4,'0.25',4,1,'0.5',10,5,1,2,2,23,1
14434819,1038371,368,23,2,3,3,0,0,0,1,2,0,5,0,'0.1428571',7,1,0,0,0,22,1
14434820,1038371,28,23,1,3,0,0,0,2,0,3,0,0,0,0,0,0,'0.25',4,1,09,2
14434821,1038371,56677788,23,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,03,0
14434822,1038371,33,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434823,1038371,38017732,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434824,1038371,108,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434825,1038371,145,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434826,1038371,200,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434827,1038371,286,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434828,1038371,313,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434829,1038371,666747,16,8,1,3,0,2,1,1,0,0,4,0,'0.3333333',9,3,1,2,2,25,2
14434830,1038371,38017696,16,3,3,3,0,0,2,0,3,'0.5',2,1,'0.5',2,1,0,0,0,14,4
14434831,1038371,4,16,23,13,4,0,2,2,3,10,NULL,0,0,'0.643',14,9,1,5,5,39,2
14434832,1038371,397,16,20,1,4,0,1,2,0,1,'0.7142857',7,5,'0.6363636',11,7,1,1,1,33,4
14434833,1038371,666633,16,23,7,7,0,0,3,1,6,'0.125',8,1,'0.4347826',23,10,'0.6666667',3,2,38,1
14434834,1038371,56677785,16,12,9,3,0,2,1,3,6,0,2,0,'0.5',12,6,0,0,0,32,2
14434835,1038371,3092,16,16,2,1,1,2,1,1,1,'0.4',10,4,'0.3846154',13,5,1,2,2,37,1
14434836,1038371,285,16,2,6,1,0,0,0,1,5,0,1,0,'0.5',2,1,0,0,0,12,1
14434837,1038371,38017734,16,2,1,1,0,1,1,0,1,0,1,0,0,2,0,1,2,2,10,0
14434838,1038371,74,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434839,1038371,39398582,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434840,1038371,38017736,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434841,1038371,38017723,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434842,1038371,79,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434843,1038371,391,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434844,1038371,403,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434845,1038371,19465585,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434846,1038369,56677823,4,26,6,4,3,1,5,3,3,'0.4444444',9,4,'0.4210526',19,8,1,6,6,36,2
14434847,1038369,62,4,17,5,4,1,1,1,1,4,'0.5',6,3,'0.3846154',13,5,1,4,4,34,4
14434848,1038369,3547282,4,12,7,0,0,0,1,1,6,0,0,0,1,5,5,'0.6666667',3,2,29,4
14434849,1038369,17896036,4,21,8,6,0,2,1,1,7,'0.8',5,4,'0.5384616',13,7,1,3,3,30,1
14434850,1038369,666748,4,6,7,4,0,1,1,2,5,0,1,0,'0.5',6,3,0,0,0,30,0
14434851,1038369,114,4,9,0,1,0,0,0,0,0,'0.25',4,1,'0.5',8,4,0,0,0,17,0
14434852,1038369,666965,4,15,10,2,0,2,1,4,6,'0.2',5,1,'0.5833333',12,7,0,0,0,28,2
14434853,1038369,4197029,4,13,2,5,0,0,1,0,2,'0.3333333',3,1,'0.4444444',9,4,1,4,4,20,3
14434854,1038369,44,4,3,1,1,0,0,0,0,1,'0.25',4,1,'0.25',4,1,0,0,0,13,1
14434855,1038369,38017708,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0
14434856,1038369,56677846,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,01,0
14434857,1038369,18678001,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,1
14434858,1038369,56677848,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434859,1038369,3547239,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434860,1038369,56677866,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434861,1038369,64269817,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434862,1038369,38017698,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434863,1038369,3547256,1,14,4,1,1,0,1,3,1,'0.4',5,2,'0.3846154',13,5,1,2,2,32,0
14434864,1038369,17896040,1,19,12,0,2,0,2,5,7,0,5,0,'0.5',18,9,'0.5',2,1,38,3
14434865,1038369,666564,1,6,12,1,1,1,0,3,9,0,0,0,'0.4',5,2,1,2,2,26,5
14434866,1038369,334,1,13,7,4,2,1,3,2,5,'0.1428571',7,1,'0.3333333',15,5,'0.6666667',3,2,32,2
14434867,1038369,490,1,12,2,12,0,0,4,1,1,'0.25',8,2,'0.3333333',12,4,1,2,2,34,4
14434868,1038369,666656,1,21,3,1,0,1,0,0,3,'0.5',4,2,'0.5',12,6,1,7,7,28,4
14434869,1038369,53,1,12,5,4,0,1,5,1,4,'0.4',5,2,'0.4444444',9,4,1,2,2,29,1
14434870,1038369,666754,1,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,16,1
14434871,1038369,56677838,1,2,0,0,0,0,1,0,0,0,1,0,'0.5',2,1,0,0,0,03,0
14434872,1038369,4197387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0
14434873,1038369,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434874,1038369,3547244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434875,1038369,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434876,1038369,3547297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434877,1038369,38017689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434878,1038369,56677806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434879,1038369,56677855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434880,1038369,301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434881,1038372,17896060,2,14,5,2,0,1,0,0,5,'0.5',8,4,'0.556',9,5,NULL,0,0,29,0
14434882,1038372,434,2,20,7,9,0,0,1,1,6,'0.2857143',7,2,'0.4375',16,7,'0.8',5,4,28,0
14434883,1038372,378,2,15,5,1,1,0,1,0,5,'0.75',4,3,'0.6666667',9,6,0,0,0,16,0
14434884,1038372,473,2,27,5,4,0,1,2,0,5,'0.5',10,5,'0.625',16,10,1,2,2,28,2
14434885,1038372,214,2,3,4,5,0,0,0,1,3,'0.5',2,1,'0.3333333',3,1,0,0,0,24,0
14434886,1038372,3547276,2,28,4,3,0,0,0,1,3,'0.6666667',9,6,'0.6875',16,11,0,0,0,32,1
14434887,1038372,666468,2,11,4,5,0,1,0,0,4,'0.3333333',3,1,'0.5',6,3,'0.8',5,4,20,1
14434888,1038372,56677864,2,0,5,0,1,1,2,1,4,0,2,0,0,3,0,0,0,0,18,3
14434889,1038372,261,2,8,8,3,3,1,0,4,4,0,0,0,'0.8',5,4,0,0,0,19,2
14434890,1038372,338,2,2,0,0,0,0,1,0,0,0,0,0,'0.5',2,1,0,0,0,13,1
14434891,1038372,17553967,2,8,4,0,0,1,1,2,2,0,0,0,'0.6666667',6,4,0,0,0,13,3
14434892,1038372,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434893,1038372,38017707,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434894,1038372,219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434895,1038372,64270311,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434896,1038372,17896025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434897,1038372,3547285,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434898,1038372,61,3,10,4,4,0,1,1,1,3,'0.3333333',6,2,'0.3333333',12,4,0,0,0,26,0
14434899,1038372,158,3,4,1,0,0,0,0,0,1,0,2,0,'0.25',4,1,1,2,2,14,1
14434900,1038372,666508,3,6,8,3,0,0,1,2,6,0,0,0,'0.5',6,3,0,0,0,21,0
14434901,1038372,17896048,3,5,1,2,0,1,1,0,1,'0.2',5,1,'0.1111111',9,1,1,2,2,25,1
14434902,1038372,409,3,4,3,1,0,0,1,0,3,0,1,0,'0.25',8,2,0,0,0,18,1
14434903,1038372,666679,3,4,3,2,1,0,1,0,3,'0.3333333',3,1,'0.2',5,1,'0.5',2,1,18,0
14434904,1038372,421,3,7,0,5,0,1,1,0,0,'0.25',4,1,'0.4285714',7,3,0,0,0,18,2
14434905,1038372,17896038,3,7,3,2,0,1,2,2,1,1,1,1,1,2,2,1,2,2,13,2
14434906,1038372,464,3,4,2,1,0,0,1,1,1,0,2,0,'0.2857143',7,2,0,0,0,10,1
14434907,1038372,17896058,3,15,2,1,0,0,0,0,2,1,2,2,'0.7142857',7,5,1,3,3,26,4
14434908,1038372,56677722,3,4,1,2,0,0,0,0,1,0,1,0,'0.4',5,2,0,0,0,19,0
14434909,1038372,32,3,7,1,0,0,1,1,0,1,1,1,1,'0.75',4,3,0,0,0,12,0
14434910,1038372,56677843,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,08,0
14434911,1038372,17896041,3,9,1,2,0,0,1,0,1,'0.3333333',3,1,'0.4',5,2,1,4,4,12,0
14434912,1038372,417,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434913,1038372,56677841,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434914,1038370,17896026,22,21,3,6,1,3,1,0,3,'0.25',4,1,'0.5384616',13,7,1,6,6,32,3
14434915,1038370,38017683,22,36,6,5,0,1,3,0,6,'0.6',10,6,'0.75',20,15,NULL,0,0,35,0
14434916,1038370,85,22,9,6,1,1,0,0,1,5,0,1,0,'0.8',5,4,'0.5',2,1,24,2
14434917,1038370,38017724,22,6,0,0,0,0,1,0,0,1,2,2,'0.6666667',3,2,0,0,0,25,1
14434918,1038370,56677827,22,4,2,2,0,1,1,2,0,0,2,0,'0.2857143',7,2,0,0,0,23,4
14434919,1038370,3547251,22,11,2,1,2,0,1,0,2,0,1,0,'0.625',8,5,1,1,1,25,1
14434920,1038370,226,22,6,2,5,1,1,0,0,2,'0.6666667',3,2,'0.6666667',3,2,0,0,0,20,2
14434921,1038370,229,22,8,5,2,1,0,2,3,2,0,0,0,'0.8',5,4,0,0,0,15,1
14434922,1038370,17553983,22,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,08,1
14434923,1038370,462,22,10,2,1,1,1,2,0,2,0,0,0,'0.8',5,4,1,2,2,13,2
14434924,1038370,666442,22,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,04,2
14434925,1038370,38017607,22,4,1,1,0,0,0,0,1,0,0,0,'0.6666667',3,2,0,0,0,03,2
14434926,1038370,56677839,22,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,05,1
14434927,1038370,666818,22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,05,0
14434928,1038370,666885,22,3,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,03,0
14434929,1038370,165,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434930,1038370,196,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14434931,1038370,17896073,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
